id,fax_id,date,container,shipper,consignee,port,country2,weight,commodity,com_qty,com_unit,ship,voyage,carrier,shipments,container_total,shipments_vrac,weight_total,lat,lon
772-1-431CHINOVMACTAL13PAQ-1,772,43110,1,CHINA TJK MACHINERY BEIJING CO LTD,NOVAMAT SA,XIAMEN,CHINA,6620,"MACHINE, APPAREIL POUR TRAVAILLER LE METAL",13,"PAQUET, COLIS",VEGA ZETA,752E,COSCO SHIPPING,1,1,0,6620,24.479794,118.08187
781-2-432ONEHAIPARURE184PAQ-1,781,43110,2,ONELYE HK GROUP LIMITED,HAITI BROILER SA,SHANGHAI,CHINA,10200,PARTIES ET ACESSOIRES DE TOITURE,1844,"PAQUET, COLIS",VEGA ZETA,752E,COSCO SHIPPING,1,2,0,10200,31.045555,121.39972
791-1-431ASOCARSUCRES106SAC-1,791,43110,1,ASOCIACION DE AZUCAREROS DE GUATEMALA,CARIBBEAN FOOD MANUFACTURING SA,SANTO THOMAS,GUATEMALA,26527,SUCRES,1060,"SACS, SACHETS",VEGA ZETA,752,HAPAG-LLOYD,1,1,0,26527,15.68666392,-88.60749757
801-0-430TUMACIBOINTE35PAQ-1,801,43112,0,TUMAC LUMBER COMPANY,ACIERIE D'HAITI SA,PORT ALABAMA - AL,USA,63613,BOIS DE CHARPENTE,35,"PAQUET, COLIS",OSLO FOREST 2,OCC1737,AGENCE MARITIMES REUNIES,1,0,1,63613,30.694166,-88.04305
809-2-432IFEPAREFFELS650PIE-1,809,43112,2,IFE SUCCES,PARTICULIER,CHENNAI,INDIA,44280.43,EFFETS PERSONNELS,650,PIECES,PAVO J,2,"CROWLEY LINER SERVICES,INC",0.5,1,0,22140.215,13.08333,80.28333
819-2-432T2 AGRMAIAIS230SAC-1,819,43112,2,T2 INTERNATIONAL TRADING CORP.,AGRO-ALIMENTAIRE SA,RIO HAINA,DOMINICAN REPUBLIC,52164,MAIS,2300,"SACS, SACHETS",PAVO J,2,"CROWLEY LINER SERVICES,INC",1,2,0,52164,18.417,-70.017
828-2-432CARAGESAVONS24PIE-2,828,43112,2,CARIBTRANS LOGISTICS LLC,AGEMAR SA,MIAMI - FL,USA,37456,SAVONS,24,PIECES,TANGO III,122S,ANTILLEAN MARINE SHIPPING  CORP,0.5,1,0,18728,25.77389,-80.193886
838-2-432F. MANETITON50CAR-1,838,43112,2,F GARCIA WHOLESALE EXPORT INC,MANA SA,MIAMI - FL,USA,45160,ETIQUETTE DE TOUT GENRE EN PAPIER OU CARTON,50,CARTON,TANGO III,122S,ANTILLEAN MARINE SHIPPING  CORP,0.5,1,0,22580,25.77389,-80.193886
847-1-431FLOPORMONEUR1PAL-1,847,43112,1,FLORIDA PURCHASING AGENCY,PORT LAFITO SA,MIAMI - FL,USA,197,"MONTE-CHARGE, PONT ELEVATEUR",1,PALETTES,TANGO III,122S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,197,25.77389,-80.193886
856-1-431HOHBURFOUEAU1CAR-1,856,43112,1,HOHNER STICHING,BUROMATIC,MIAMI - FL,USA,1,FOURNITURES SCOLAIRES ET DE BUREAU,1,CARTON,TANGO III,122S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,1,25.77389,-80.193886
865-1-431MEDLYDREFEUR2CAR-1,865,43112,1,MEDSAHM SERVICES INC,LYDIA COBY,MIAMI - FL,USA,109,REFRIGERATEUR,2,CARTON,TANGO III,122S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,109,25.77389,-80.193886
875-5-435PARPAREFFELS3LOT-4,875,43112,5,PARTICULIER,PARTICULIER,MIAMI - FL,USA,44305,EFFETS PERSONNELS,3,LOTS,TANGO III,122S,ANTILLEAN MARINE SHIPPING  CORP,0.25,1.25,0,11076.25,25.77389,-80.193886
882-1-431ROTLESPARION1CAR-1,882,43112,1,ROTAB INC,LES MOTEURS REUNIS,MIAMI - FL,USA,7,"PARTIES, ACCESSOIRE VOITURE, TRACTEUR BUS DEPANEUSE CAMION",1,CARTON,TANGO III,122S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,7,25.77389,-80.193886
891-2-432SORMELCHAEES34CAR-1,891,43112,2,SOREL PIERRE CHARLES,MELA SERVICES,MIAMI - FL,USA,45088,CHAUSSURES USAGEES,34,CARTON,TANGO III,122S,ANTILLEAN MARINE SHIPPING  CORP,0.5,1,0,22544,25.77389,-80.193886
900-1-431UNIBRAMACUES5PIE-1,900,43112,1,UNIVERSAL TRADING & ENGENEERING,BRASSERIE DE LA COURONNE SA,MIAMI - FL,USA,577,"MACHINES,APPAREILS,PARTIES ET ACCESSOIRE MECANIQUES",5,PIECES,TANGO III,122S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,577,25.77389,-80.193886
909-1-431COBTOPAILILS240SAC-1,909,43113,1,COBO MADRID SL,TOPCO HAITI SA,ALGECIRAS,SPAIN,24700,AILS,2400,"SACS, SACHETS",ASTURIANO,031N,MAERSK LINE,1,1,0,24700,36.13326,-5.45051
919-8-438MANPIETUB...161PAL-1,919,43113,8,MANUCHAR STEEL NV,PIERRE THEARD IMP-EXP,IZMIR,TURKEY,206060,"TUBES,TUYAUX ET PROFILES CREUX EN FER, ACIER...",161,PALETTES,ASTURIANO,031N,MAERSK LINE,1,8,0,206060,38.412727,27.138376
929-4-434SEALESPOIRES500CAR-1,929,43113,4,SEAFOODIA,LES ALIMENTS CONGELES SA,MARIN,SPAIN,105000,POISSONS FRAIS OU REFRIGERES,5000,CARTON,ASTURIANO,031N,MAERSK LINE,1,4,0,105000,42.38333,-8.7
939-1-431UNIMSCVENION183CAR-1,939,43113,1,UNIGAIN TRADING CO LTD,MSC TRADING SA,TAICHUNG,TAIWAN,6609.6,"VENTILATEUR, APPAREIL DE VENTILATION",1836,CARTON,ASTURIANO,031N,MAERSK LINE,1,1,0,6609.6,24.147736,120.673645
949-1-431ANCMSCBROIES111PAQ-1,949,43113,1,ANCORA LOGYSTICS SA DE C.V.,MSC TRADING SA,MANZANILLO - PA,PANAMA,21648,"BROUETTE, CHARRETTE A BRAS ET PARTIES",11116,"PAQUET, COLIS",ASTURIANO,031N,SEALAND,1,1,0,21648,9.364915,-79.88098
956-1-431MAUSOCVIAFRI180CAR-1,956,43113,1,MAURICEA ALIMENTOS DO NORDEST LTDA,SOCIETE DE DISTRIBUTION GENERALE SA,SUAPE PORT,BRAZIL,28233,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",1800,CARTON,ASTURIANO,031N,SEALAND,1,1,0,28233,-8.394329,-34.967458
964-42-4342TERCRISUCRES420SAC-1,964,43113,42,TERMINAL DE CONTENEDORES DE BUENAVENTURA,CRISTO SA,BUENAVENTURA,COLOMBIA,1054200,SUCRES,42000,"SACS, SACHETS",ASTURIANO,031N,SEALAND,1,42,0,1054200,3.880099,-77.031166
970-6-436ALLMELEFFELS2LOT-1,970,43114,6,ALLIANCE INTERNATIONAL SHIPPING LLC,MELA SERVICES,MIAMI - FL,USA,135765.63,EFFETS PERSONNELS,2,LOTS,HANSA AUGSBURG,63,SEABOARD MARINE,0.25,1.5,0,33941.4075,25.77389,-80.193886
975-5-435BOSSOGALILES900CAR-1,975,43114,5,BOSTON AGREX INC,SOGEDIPA SA,BOSTON - MA,USA,141127.65,ALIMENTS CONGELES,9000,CARTON,HANSA AUGSBURG,63,SEABOARD MARINE,1,5,0,141127.65,52.983334,-0.016667
981-2-432CONPARSAVONS3PAL-1,981,43114,2,CONCEPT IN FREIGHT,PARTICULIER,MIAMI - FL,USA,2571,SAVONS,3,PALETTES,HANSA AUGSBURG,63,SEABOARD MARINE,0.5,1,0,1285.5,25.77389,-80.193886
991-2-432GYSFLEARTSON160CAI-1,991,43114,2,GYSAS TRADING INC,FLEX TRADING,MIAMI - FL,USA,44450.06,"ARTICLES, ACCESSOIRE DE MAISON",1600,CAISSES,HANSA AUGSBURG,63,SEABOARD MARINE,0.5,1,0,22225.03,25.77389,-80.193886
998-8-438NORHUIHARCOT160SAC-1,998,43114,8,NORTHERN SUNSHINE FARMS,HUILERIES HAITIENNES SA,MIAMI - FL,USA,90720,HARICOT,16000,"SACS, SACHETS",HANSA AUGSBURG,63,SEABOARD MARINE,1,8,0,90720,25.77389,-80.193886
1004-1-431RADPAREFFELS100CAR-1,1004,43114,1,RADO LOGISTICS INC,PARTICULIER,MIAMI - FL,USA,14540,EFFETS PERSONNELS,100,CARTON,HANSA AUGSBURG,63,SEABOARD MARINE,1,1,0,14540,25.77389,-80.193886
1012-3-433WALSOGVIAFRI449CAR-1,1012,43114,3,WALTKOCH LTD,SOGEDIPA SA,MIAMI - FL,USA,76284.06,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",4496,CARTON,HANSA AUGSBURG,63,SEABOARD MARINE,1,3,0,76284.06,25.77389,-80.193886
1020-3-433CAPPREPOIENT185CAR-2,1020,43114,3,CAP-PELE HERRING EXPORT INC,PREMIUM FOOD DISTRIBUTION (PFD),CAP-PELE,CANADA,54014,"POISSONS SECHES, SALES, POISSONS FUMES, CONSERVES AUTREMENT",1850,CARTON,JACOB,801A,MEDITERRANEAN SHIPPING CO,0.5,1.5,0,27007,46.2091825,-64.26911559
1030-4-434GLOSOGVIAFRI726CAR-1,1030,43114,4,GLOBEX INTERNATIONAL INC,SOGEDIPA SA,SAVANNAH - GA,USA,113256,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",7260,CARTON,JACOB,801A,MEDITERRANEAN SHIPPING CO,1,4,0,113256,32.083332,-81.1
1038-1-431JIAUNIMOTTES60CAR-1,1038,43114,1,JIANGMEN DACHANGJIANG GROUP CO LTD,UNIVERSAL MOTORS SA,CAUCEDO,DOMINICAN REPUBLIC,14170,MOTOCYCLETTES,60,CARTON,JACOB,801A,MEDITERRANEAN SHIPPING CO,1,1,0,14170,18.416667,-69.633333
1048-3-433PARJEAEFFELS182PAQ-3,1048,43114,3,PARTICULIER,JEAN CHEVALIER SANON,MONTREAL,CANADA,29500,EFFETS PERSONNELS,182,"PAQUET, COLIS",JACOB,801A,MEDITERRANEAN SHIPPING CO,0.333333333,1,0,9833.333333,45.5,-73.583336
1055-1-431SEALESVIAEES144CAR-1,1055,43114,1,SEARA ALIMENTOS LTDA,LES ALIMENTS CONGELES SA,ITAJAI,BRAZIL,26919.67,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,1445,CARTON,JACOB,801A,MEDITERRANEAN SHIPPING CO,1,1,0,26919.67,-26.883333,-48.65
1065-1-431BALMSCBROIES168CAR-1,1065,43115,1,BALADEWA LTD,MSC TRADING SA,HONG KONG,CHINA,27972,"BROUETTE, CHARRETTE A BRAS ET PARTIES",1680,CARTON,ASTURIANO,031N,EVERGREEN,1,1,0,27972,22.283333,114.15
1074-2-432DINCRIBOURES862CAR-1,1074,43115,2,DINGZHOU HUAGUANG CANDLES CO LTD,CRISTO SA,DINGZHOU,CHINA,38790,"BOUGIES,CHANDELLES,CIERGES,ET ARTICLES SIMILAIRES",8620,CARTON,ASTURIANO,031N,EVERGREEN,1,2,0,38790,38.513058,114.99556
1083-1-431HANSOLBOUHON107CAR-1,1083,43115,1,HANGZHOU RUIJING PACKAGING CO LTD,SOLEMIR,HANGZHOU,CHINA,14856.8,BOUTEILLE ET AUTRE RECIPIENT AVEC OU SANS BOUCHON,1076,CARTON,ASTURIANO,031N,EVERGREEN,1,1,0,14856.8,30.29365,120.16142
1093-7-437NANL'EPREIRE127CAR-1,1093,43115,7,NANJING PASINO IMPORT EXPORT CO LTD,L'ETOILE SA,SHANGHAI,CHINA,173264,PREPARATIONS POUR HYGIENE BUCCALE OU DENTAIRE,12740,CARTON,ASTURIANO,031N,EVERGREEN,1,7,0,173264,31.045555,121.39972
1102-1-431SHALTDVERSSE10CAR-1,1102,43115,1,SHANDONG ZHONGHAO INDUSTRY,LTD CONSTRUCTION SA,TIANJIN,CHINA,27500,"VERRE POUR BATIMENT, CONSTRUCTION, DECORATION, VERRE MOUSSE",10,CARTON,ASTURIANO,031N,EVERGREEN,1,1,0,27500,39.142223,117.17667
1111-1-431UNISODBISITS196CAR-1,1111,43115,1,UNIVERSAL SWEET INDUSTRIES SA,SODIPAL SA,GUAYAQUIL,ECUADOR,24774.71,BISCUITS,1961,CARTON,ASTURIANO,031N,EVERGREEN,1,1,0,24774.71,-2.203816,-79.897453
1121-2-432ZHUSHASUCOSE160CAR-1,1121,43115,2,ZHUCHENG LANGKUN INTERNATIONAL CO LTD,SHAISA,QINGDAO,CHINA,46320,SUCROSE,160,CARTON,ASTURIANO,031N,EVERGREEN,1,2,0,46320,36.09861,120.37194
1128-8-438AROPARARTSON155PIE-3,1128,43115,8,AROMARK SHIPPING LLC,PARTICULIER,PORT NEWARK ELIZABETH - NJ,USA,19458.58,"ARTICLES, ACCESSOIRE DE MAISON",155,PIECES,HANSA FREYBURG,53BIS,SEABOARD MARINE,0.333333333,2.666666667,0,6486.193333,40.68155,-74.1505
1135-10-4310GILQUAACCLE)4CAR-2,1135,43115,10,GILDAN ACTIVEWEAR TEXTILE COMPANY,QUANTUM APAREIL SA,RIO HAINA,DOMINICAN REPUBLIC,173585.6,ACCESSOIRE POUR 807 PLANT (INDUSTRIE TEXTILE),4,CARTON,HANSA FREYBURG,53BIS,SEABOARD MARINE,0.5,5,0,86792.8,18.417,-70.017
1142-1-431VIRTROAROOME960CAR-1,1142,43115,1,VIRGINIA DARE EXTRACT CO,TROPIC SA,PORT NEWARK ELIZABETH - NJ,USA,24282.4,AROME,960,CARTON,HANSA FREYBURG,53BIS,SEABOARD MARINE,1,1,0,24282.4,40.68155,-74.1505
1150-1-431IFSAMBPREIRE4PAQ-1,1150,43116,1,IFS NEUTRAL MARITIME SERVICE INC,AMBASSADE DE FRANCE,PORT EVERGLADES - FL,USA,1878,PREPARATIONS POUR HYGIENE BUCCALE OU DENTAIRE,4,"PAQUET, COLIS",DELPHINUS,10S,KING OCEAN SERVICES,1,1,0,1878,26.096666,-80.1275
1159-0-430GEODINPROANE626GAL-1,1159,43117,0,GEOGAS TRADING SA,DISTRIBUTEURS NATIONAUX SA,RIO HAINA,DOMINICAN REPUBLIC,1196020,PROPANE,626352.3,GALLONS,KEMPTON,V.41,PDVSA RVAM,1,0,1,1196020,18.417,-70.017
1169-1-431CONLESECHENT1PIE-1,1169,43117,1,CONCEPT IN FREIGHT,LES ENTREPRISES PLASTECH HAITI SA,MIAMI - FL,USA,4549.53,"ECHANGEUR DE CHALEUR,TOUR DE REFROIDISSEMENT",1,PIECES,NADJA,172R,CMA/CGM,1,1,0,4549.53,25.77389,-80.193886
1177-1-431GILTHEPAREUX5PIE-1,1177,43117,1,GILSCOT GUIDROZ INTERNATIONAL INC,THE JOSEPH SCHOOL,SAVANNAH - GA,USA,1216,PARC DE JEUX,5,PIECES,NADJA,172R,CMA/CGM,1,1,0,1216,32.083332,-81.1
1187-1-431KESFOOAIDSES731CAR-1,1187,43117,1,KESTREL LINER AGENCIES L.L.C.,FOOD FOR THE POOR,MIAMI - FL,USA,4386,AIDES HUMANITAIRES DIVERSES,731,CARTON,NADJA,172R,CMA/CGM,1,1,0,4386,25.77389,-80.193886
1195-3-433PARJEAVOIION2UNI-1,1195,43117,3,PARTICULIER,JEAN CHEVALIER SANON,MONTREAL,CANADA,30000,VOITURE D'OCCASION,2,UNITES,NADJA,172R,CMA/CGM,0.333333333,1,0,10000,45.5,-73.583336
1205-1-431UNICOLRESIRE935CAR-1,1205,43117,1,UNITCARGO CONTAINER LINE,COLPLAS SA,MIAMI - FL,USA,23984,"RESINES PETROLE,COUMARONE,POLYTERPENE,POLYSUFURE...,PRIMAIRE",935,CARTON,NADJA,172R,CMA/CGM,1,1,0,23984,25.77389,-80.193886
1215-0-430JAPPARBUSION6UNI-1,1215,43117,0,JAPAN CAR AND BOAT CO LTD,PARTICULIER,TOKYO,JAPAN,11530,BUS D'OCCASION,6,UNITES,VIKING PRINCESS,V.102,PDVSA RVAM,1,0,1,11530,35.616454,139.795652
1225-1-431CHIWENMATION339PAQ-1,1225,43118,1,CHINA ARTEX TAIZHOU IMPORT AND EXPORT CO LTD,WENLING HONGYUAN,NINGBO,CHINA,14830,MATERIAUX DE CONSTRUCTION,339,"PAQUET, COLIS",FALMOUTH,143E,COSCO SHIPPING,1,1,0,14830,29.878185,121.54945
1235-1-431BLUASSVEROOL111PIE-1,1235,43118,1,BLUE EAGLE CONSOLIDATION SERVICES,ASSOCIATED FOOD DISTRIBUTORS SA,PORT NEWARK ELIZABETH - NJ,USA,19253.62,"VERMOUTH, VINS DE RAISINS FRAIS, VINS ENRICHIS D'ALCOOL",1119,PIECES,FALMOUTH,43,HAPAG-LLOYD,1,1,0,19253.62,40.68155,-74.1505
1245-1-431GREDENHYDQUE72DRU-1,1245,43118,1,GREENWICH TERMINALS LLC,DENISE B. LARCO N,PHILADELPHIA - PA,USA,18648.4,HYDROCARBURE CYCLIQUE,72,DRUMS,FALMOUTH,43,HAPAG-LLOYD,1,1,0,18648.4,39.952583,-75.165222
1255-1-431RAZRAZMACENT1PIE-1,1255,43118,1,RAZEL BEC,RAZEL BEC,LE HAVRE,FRANCE,4100,MACHINE ET MATERIEL POUR TRAVAUX PUBLIQUES ET BATIMENT,1,PIECES,FALMOUTH,43,HAPAG-LLOYD,1,1,0,4100,49.5,0.133333
1265-1-431ARTELECHARET207CAR-1,1265,43118,1,ARTISTRY HOTEL SUPPLIES CO LTD,ELECTRO REFRI SA / CASAMI,DALIAN,CHINA,7760,"CHAISE, TABOURET",207,CARTON,FALMOUTH,43E,ZIM LINES,1,1,0,7760,38.912224,121.60222
1274-1-431FUJDISPARION366CAR-1,1274,43118,1,FUJITECH MOTOR PARTS,DISTRIBUTION PARTS & CO SA,SHANGHAI,CHINA,20897,"PARTIES, ACCESSOIRE VOITURE, TRACTEUR BUS DEPANEUSE CAMION",366,CARTON,FALMOUTH,43E,ZIM LINES,1,1,0,20897,31.045555,121.39972
1284-4-434JUNDC AILILS117SAC-1,1284,43118,4,JUNAN XIANGSHENG IMP- EXP. CO LTD,DC IMPORT EXPORT,QINGDAO,CHINA,84600,AILS,11700,"SACS, SACHETS",FALMOUTH,43E,ZIM LINES,1,4,0,84600,36.09861,120.37194
1293-1-431NEWBRABEN...420SAC-1,1293,43118,1,NEWCON CARIBBEAN INC,BRASSERIE NATIONALE D'HAITI SA,SAN JUAN - PR,PUERTO RICO,9534,"BENTONITE,ARGILES REFRACTAIRES,TERRE DE CHAMOTTE,DE DINAS...",420,"SACS, SACHETS",FALMOUTH,43E,ZIM LINES,1,1,0,9534,18.466333,-66.105721
1301-1-431RENVALCANOFA59CAR-1,1301,43118,1,RENZO HOME SDN BHD,VALERIO CANEZ SA,TANJUNG PELEPAS,MALAYSIA,2803,"CANAPE, SOFA",59,CARTON,FALMOUTH,43E,ZIM LINES,1,1,0,2803,1.359806894,103.5423512
1311-4-434TGDHAIMATIES122CAR-1,1311,43118,4,TGD CONSOLIDATIONS ITALIA SRL,HAITI HYDRAULIQUE ORGANISATION,GENOA,ITALY,40980,MATERIELS HYDRAULIQUES ET PARTIES,1227,CARTON,FALMOUTH,43E,ZIM LINES,1,4,0,40980,44.416668,8.95
1320-2-432ZHEFEFMARLES124CAR-1,1320,43118,2,ZHEJIANG OSEE IMPORT & EXPORT,FEFE SERVICES,NINGBO,CHINA,18720,MARCHANDISE GENERALE,1247,CARTON,FALMOUTH,43E,ZIM LINES,1,2,0,18720,29.878185,121.54945
1327-1-431BODHAIIMP...148PAL-1,1327,43118,1,BODO INDUSTRIAL INC,HAITI PRINT ET SIGN,QINGDAO,CHINA,23180,"IMPRIME,IMAGE,GRAVURE,PHOTOGRAPHIE,CATALOGUE...",1489,PALETTES,YERUPAJA,753E,COSCO SHIPPING,1,1,0,23180,36.09861,120.37194
1337-1-431ZHEL'EEPORER999CAR-1,1337,43118,1,ZHEJIANG CHENYUAN IMP & EXP CO LTD,L'ETOILE SA,NINGBO,CHINA,8560,EPONGE TOILE A RECURER,999,CARTON,YERUPAJA,753E,COSCO SHIPPING,1,1,0,8560,29.878185,121.54945
1347-10-4310GLOCRILAICRE223CAR-1,1347,43118,10,GLORIA SA,CRISTO SA,CALLAO,PERU,217115,LAIT CONCENTRE NON SUCRE,22340,CARTON,YERUPAJA,753,HAPAG-LLOYD,1,10,0,217115,-12.066667,-77.15
1357-8-438WINMODTISILE166ROU-1,1357,43118,8,WINNITEX LTD,MODAS GLORIA APPAREL SA (MGA SA),HONG KONG,CHINA,156193,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,1667,"ROULEAUX, BOBINE",YERUPAJA,753,HAPAG-LLOYD,1,8,0,156193,22.283333,114.15
1367-1-431SOUTASVIAFRI145CAR-1,1367,43119,1,SOUTH FLORIDA FOODS INT'L INC,TASHA FOOD,HOUSTON - TX,USA,26308.36,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",1450,CARTON,FALMOUTH,43,SEABOARD MARINE,1,1,0,26308.36,29.763056,-95.36305
1377-1-431CROENMEFFELS23PIE-1,1377,43119,1,CROWLEY LOGISTICS INC,ENMARCOLDA SA,PORT EVERGLADES - FL,USA,4091.02,EFFETS PERSONNELS,23,PIECES,VEGA SACHSEN,4,"CROWLEY LINER SERVICES,INC",1,1,0,4091.02,26.096666,-80.1275
1386-2-432MALLE EQUION7PAL-2,1386,43119,2,MALVAR FREIGHT FORWARDING,LE FLAMENGO IMPORT EXPORT SA,PORT EVERGLADES - FL,USA,47335.88,EQUIPEMENT DE NETTOYAGE A PRESSION,7,PALETTES,VEGA SACHSEN,4,"CROWLEY LINER SERVICES,INC",0.5,1,0,23667.94,26.096666,-80.1275
1394-2-432ALBCARVERSSE145CAR-1,1394,43120,2,ALBERT KUNSTMANN,CARIBBEAN STANDARD GLASS MFG SA,TIANJIN,CHINA,54000,"VERRE POUR BATIMENT, CONSTRUCTION, DECORATION, VERRE MOUSSE",1450,CARTON,JPO AQUARIUS,802A,MEDITERRANEAN SHIPPING CO,1,2,0,54000,39.142223,117.17667
1404-1-431EASSOLEMUIRE610SAC-1,1404,43120,1,EASTERN PETROLEUM PRIVATE LIMITED,SOLEMIR,NHAVA SHEVA,INDIA,15440,EMULSIFIANT AGRO-ALIMENTAIRE,610,"SACS, SACHETS",JPO AQUARIUS,802A,MEDITERRANEAN SHIPPING CO,1,1,0,15440,18.975,72.825836
1432-2-432PT.MSCPLUIRE650CAR-2,1432,43120,2,WIDE ACTION,MSC TRADING SA,NHAVA SHEVA,INDIA,40555.27,PLUME A ECRIRE,650,CARTON,JPO AQUARIUS,802A,MEDITERRANEAN SHIPPING CO,0.5,1,0,20277.635,18.975,72.825836
1417-2-432KERMINTRAIES223PAQ-1,1417,43120,2,KERALA AGRO MACHINERY CORPORATION,MINISTERE DE L'AGRICULTURE,COCHIN,INDIA,41000,"TRACTEURS A L'EXCLUSION DES CHARIOTS-TRACTEURS, PARTIES",223,"PAQUET, COLIS",JPO AQUARIUS,802A,MEDITERRANEAN SHIPPING CO,1,2,0,41000,9.966667,76.23333
1427-4-434PARJEAEFFELS628PAQ-2,1427,43120,4,PARTICULIER,JEAN CHEVALIER SANON,MONTREAL,CANADA,34936,EFFETS PERSONNELS,628,"PAQUET, COLIS",JPO AQUARIUS,802A,MEDITERRANEAN SHIPPING CO,0.5,2,0,17468,45.5,-73.583336
1434-5-435S.SCOCBISITS612CAR-1,1434,43120,5,S.S FOOD INDUSTRIES VILLAGE MOZA,COCYTA  IMP / EXP,NHAVA SHEVA,INDIA,106452.5,BISCUITS,6125,CARTON,JPO AQUARIUS,802A,MEDITERRANEAN SHIPPING CO,1,5,0,106452.5,18.975,72.825836
1444-4-434ZHODEKPNEUFS135PAQ-1,1444,43120,4,ZHONGCE RUBBER GROUP CO LTD,DEKA TIRES SA,NINGBO,CHINA,74067,PNEUMATIQUES NEUFS,1355,"PAQUET, COLIS",JPO AQUARIUS,802A,MEDITERRANEAN SHIPPING CO,1,4,0,74067,29.878185,121.54945
1454-32-4332ALLPARARTRIE110BAL-3,1454,43121,32,ALLIANCE INTERNATIONAL SHIPPING LLC,PARTICULIER,MIAMI - FL,USA,515555.76,ARTICLE DE FRIPERIE,1101,BALLES,HANSA FREYBURG,54,SEABOARD MARINE,0.333333333,10.66666667,0,171851.92,25.77389,-80.193886
1458-6-436CHACHAPROES)32ROU-1,1458,43121,6,CHATELAIN CARGO SERVICES INC,CHATELAIN CARGO SERVICES INC,MIAMI - FL,USA,47598.22,PRODUITS ET ARTICLESTEXTILES (USAGES THECHNIQUES),32,"ROULEAUX, BOBINE",HANSA FREYBURG,54,SEABOARD MARINE,0.2,1.2,0,9519.644,25.77389,-80.193886
1466-1-431GLOGIAALILES514PIE-1,1466,43121,1,GLOBAL PERISHABLE SERVICE,GIANT SUPERMARKET,MIAMI - FL,USA,6324.37,ALIMENTS CONGELES,514,PIECES,HANSA FREYBURG,54,SEABOARD MARINE,1,1,0,6324.37,25.77389,-80.193886
1474-2-432RADGD EFFELS275CAR-1,1474,43121,2,RADO LOGISTICS INC,GD SERVICES,MIAMI - FL,USA,73604,EFFETS PERSONNELS,275,CARTON,HANSA FREYBURG,54,SEABOARD MARINE,0.5,1,0,36802,25.77389,-80.193886
1482-1-431SUNPARMOTURS1SKI-1,1482,43121,1,SUNSHINE STATE JDM,PARTICULIER,MIAMI - FL,USA,181.44,MOTEURS,1,"SKID, CALE, TRAINEAU",HANSA FREYBURG,54,SEABOARD MARINE,1,1,0,181.44,25.77389,-80.193886
1492-1-431BRFHAIVIAEES225CAR-1,1492,43122,1,BRF SA,HAITI FOOD SUPPLY SA,NAVEGANTES,BRAZIL,28107,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2250,CARTON,ASTURIANO,032N,SEALAND,1,1,0,28107,-26.9,-48.65
1499-1-431FLAHAIVIAFRI180CAR-1,1499,43122,1,FLAMBOIA ALIMENTOS LTDA AVENIDA,HAITI FOOD SUPPLY SA,SANTOS,BRAZIL,27994.77,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",1800,CARTON,ASTURIANO,032N,SEALAND,1,1,0,27994.77,-23.95,-46.333332
1508-17-4317AROPARBUSION2UNI-2,1508,43122,17,AROMARK SHIPPING LLC,PARTICULIER,PORT NEWARK ELIZABETH - NJ,USA,48873,BUS D'OCCASION,2,UNITES,HANSA AUGSBURG,63BIS,SEABOARD MARINE,0.333333333,5.666666667,0,16291,40.68155,-74.1505
1517-2-432GENSUNBATIES20PAQ-1,1517,43122,2,GENERAL MOTORS DE MEXICO S. DE AV.,SUNAUTO SA,VERACRUZ,MEXICO,34667,BATTERIES,20,"PAQUET, COLIS",HANSA AUGSBURG,63BIS,SEABOARD MARINE,1,2,0,34667,14.916667,-88.78333
1525-1-431PROACKPREAGE215CAR-1,1525,43122,1,PROCTER & GAMBLE MANUFACTURING MEXICO,ACK WHOLESALE SA,VERACRUZ,MEXICO,20882.1,PREPARATION POUR LAVAGE,2157,CARTON,HANSA AUGSBURG,63BIS,SEABOARD MARINE,1,1,0,20882.1,14.916667,-88.78333
1535-1-431BALMSCPIEANT119CAR-1,1535,43123,1,BALADEWA LTD,MSC TRADING SA,SHANGHAI,CHINA,24972.31,PIECES POUR MATERIELS GENERATEURS DE COURANT,1194,CARTON,ASTURIANO,032N,EVERGREEN,1,1,0,24972.31,31.045555,121.39972
1544-3-433ETETHEMATAGE36CAR-2,1544,43123,3,ETERNITY INTERNATIONAL FREIGHT FORWARDERS (HK) LTD,THE WILLBES HAITIAN SA,HONG KONG,CHINA,12657,MATERIEL POUR EMBALLAGE ET STOCKAGE,36,CARTON,ASTURIANO,032N,EVERGREEN,0.333333333,1,0,4219,22.283333,114.15
