consignee_final,count_or,descr_final,mmyyyy,shipments,container_total,shipments_vrac,weight_total,descr_final_eng,hs_sub,hs_head,hs_chpt,biz_company,biz_town,biz_address,biz_phone1,biz_phone2,biz_email,biz_website,biz_cf_email,biz_cf_company,biz_cf_location,biz_cf_phone1,biz_cf_industry_role,biz_cf_other_role
PB CUSTOMS SERVICES,USA,"ARTICLES, ACCESSOIRES DE MAISON",2020-11,1,1,0,12218,"ARTICLES, HOME ACCESSORIES",H5-999999,H5-9999,H5-99,PB Customs Services,Port-au-Prince,"5, Ave Marie-Jeanne, Bicentenaire",50937762272,50934830303,bpcustomservice@yahoo.fr,n/a,,,,,,
PB CUSTOMS SERVICES,USA,EFFETS PERSONNELS,2020-11,2,2,0,33235,PERSONAL EFFECTS,H5-999999,H5-9999,H5-99,PB Customs Services,Port-au-Prince,"5, Ave Marie-Jeanne, Bicentenaire",50937762272,50934830303,bpcustomservice@yahoo.fr,n/a,,,,,,
CUIRS HAWTAN,CHINA,PRODUIT CHIMIQUE POUR LA FABICATION DES OUVRAGES EN CUIR,2020-11,1,1,0,18144,CHEMICAL FOR THE MANUFACTURE OF LEATHER ARTICLES,H5-340391,H5-3403,H5-34,Cuirs Hawtan S.A.,Carrefour,"1267, Route des Rails, Mariani",50934614105,50944439243,dangallagher@hawtanleathers.com,www.hawtanleathers.com,,,,,,
CUIRS HAWTAN,SOMALIA,"CUIRS,PEAUX DE BOVINS ET D'EQUIDES EPILEES,PREPARES",2020-11,1,1,0,21110,"PREPARED LEATHERS, SKINS OF CATTLE AND DEATH AQUIDS",H5-410799,H5-4107,H5-41,Cuirs Hawtan S.A.,Carrefour,"1267, Route des Rails, Mariani",50934614105,50944439243,dangallagher@hawtanleathers.com,www.hawtanleathers.com,,,,,,
ZANMI LASANTE,INDIA,AIDES MEDICALES,2020-11,1,1,0,1384,MEDICAL AIDS,H5-300650,H5-3006,H5-30,Partners In Health / Zanmi Lasante,Pétion-Ville,"11, Rue Ogé, (Platinum Plaza)",50948311609,n/a,seneq.pierre@pih.org,n/a,,,,,,
ZANMI LASANTE,NETHERLANDS,AIDES MEDICALES,2020-11,3,3,0,35699,MEDICAL AIDS,H5-300650,H5-3006,H5-30,Partners In Health / Zanmi Lasante,Pétion-Ville,"11, Rue Ogé, (Platinum Plaza)",50948311609,n/a,seneq.pierre@pih.org,n/a,,,,,,
ZANMI LASANTE,SPAIN,VOITURE SUV D'OCCASION,2020-11,1,2,0,9156,SUV CARS,H5-870324,H5-8703,H5-87,Partners In Health / Zanmi Lasante,Pétion-Ville,"11, Rue Ogé, (Platinum Plaza)",50948311609,n/a,seneq.pierre@pih.org,n/a,,,,,,
ZANMI LASANTE,USA,AIDES HUMANITAIRES DIVERSES,2020-11,4,6,0,88869,MISCELLANEOUS HUMANITARIAN AIDS,H5-999999,H5-9999,H5-99,Partners In Health / Zanmi Lasante,Pétion-Ville,"11, Rue Ogé, (Platinum Plaza)",50948311609,n/a,seneq.pierre@pih.org,n/a,,,,,,
ZANMI LASANTE,USA,AIDES MEDICALES,2020-11,2,2,0,12273,MEDICAL AIDS,H5-300650,H5-3006,H5-30,Partners In Health / Zanmi Lasante,Pétion-Ville,"11, Rue Ogé, (Platinum Plaza)",50948311609,n/a,seneq.pierre@pih.org,n/a,,,,,,
ACCESS HAITI,CHINA,"ACCESSOIRE INFORMATIQUES, ELECTRONIQUES ET PARTIES",2020-11,1,1,0,14045,"COMPUTER, ELECTRONIC AND PARTS ACCESSORIES",H5-847330,H5-8473,H5-84,Access Haiti,Port-de-Paix,"99, Rue Notre-Dame (local Université Valparaiso)",50928131234,n/a,n/a,www.accesshaiti.com,,,,,,
ACCESS MEDICAL SUPPLIES,USA,MATERIEL POUR MEDECINE ET LABORATOIRE,2020-11,0,0,0,0,MATERIALS FOR MEDICINE AND LABORATORY,H5-901890,H5-9018,H5-90,Access Medical Supplies & Equipments,Pétion-Ville,"393, Autoroute de Delmas, Delmas 89",50936546991,n/a,accessmedicalsupplies@gmail.com,n/a,,,,,,
ACCESS MEDICAL SUPPLIES,USA,OUVRAGES EN VERRE,2020-11,0,0,0,0,GLASS ARTICLES,H5-702000,H5-7020,H5-70,Access Medical Supplies & Equipments,Pétion-Ville,"393, Autoroute de Delmas, Delmas 89",50936546991,n/a,accessmedicalsupplies@gmail.com,n/a,,,,,,
ACIERIE D'HAITI SA,BRAZIL,"BOIS CONTRE-PLAQUES,PLAQUES,STRATIFIES SIMILAIRES",2020-11,0,0,0,0,"TIMBER, PLATES, SIMILAR LAMINATES",H5-441234,H5-4412,H5-44,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,BRAZIL,BOIS DE CHARPENTE,2020-11,1,2,0,39507,LUMBER,H5-440799,H5-4407,H5-44,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,CHINA,"CLOU,PUNAISEAVEC OU SANS TETE",2020-11,0,0,0,0,"NAIL, PUNISH ... WITH OR WITHOUT HEAD",H5-731700,H5-7317,H5-73,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,CHINA,"FEUILLE, BANDE ET TOLE EN ACIER OU AUTRE MATIERE",2020-11,0,0,0,0,"SHEET, STRIP AND SHEET OF STEEL OR OTHER MATERIAL",H5-722599,H5-7225,H5-72,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,CHINA,"FILS , CABLES EN ACIER INOXYDABLE",2020-11,0,0,0,0,"WIRES, STAINLESS STEEL CABLES",H5-731210,H5-7312,H5-73,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,TURKEY,"BARRE EN FER OU ACIER NON ALLIES,FORGEE",2020-11,1,0,1,7645400,"NON-ALLOYED IRON OR STEEL BAR, FORGED",H5-721410,H5-7214,H5-72,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,UKRAINE,BARRE D'ANGLE EN ACIER OU EN FER,2020-11,1,0,1,10346389,STEEL OR IRON CORNER BAR,H5-722860,H5-7228,H5-72,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,UKRAINE,"BARRE EN FER OU ACIER NON ALLIES,FORGEE",2020-11,0,0,0,0,"NON-ALLOYED IRON OR STEEL BAR, FORGED",H5-721410,H5-7214,H5-72,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,UKRAINE,"FEUILLE, BANDE ET TOLE EN ACIER OU AUTRE MATIERE",2020-11,4,0,4,1226965,"SHEET, STRIP AND SHEET OF STEEL OR OTHER MATERIAL",H5-722599,H5-7225,H5-72,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,USA,BARRES ET PROFILES EN ACIER ALLIE,2020-11,1,1,0,5644,ALLOY STEEL BARS AND PROFILES,H5-722860,H5-7228,H5-72,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,USA,BOIS DE CHARPENTE,2020-11,3,0,3,1181837,LUMBER,H5-440799,H5-4407,H5-44,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,USA,"HUILES LUBRIFIANTES, DE PETROLE POUR MOTEUR",2020-11,0,0,0,0,"LUBRICATING OILS, ENGINE OIL",H5-271012,H5-2710,H5-27,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACIERIE D'HAITI SA,USA,"OUVRAGES EN FONTE,FER ,ACIER OU MOULES EN FONTE,FER,ACIER",2020-11,0,0,0,0,"ARTICLES OF CAST IRON, IRON, STEEL OR MOLDS OF CAST IRON, IRON, STEEL",H5-848049,H5-8480,H5-84,Aciérie d Haïti S.A. (A GB Group Company),Port-au-Prince,"Route Nationale # 1, Chancerelles",50928140000,n/a,salesadh@gbgroup.com,www.acieriedhaiti.com,,,,,,
ACK WHOLESALE SA,USA,PREPARATIONS ALIMENTAIRES DIVERSES,2020-11,3,3,0,33634,MISCELLANEOUS FOOD PREPARATIONS,H5-210690,H5-2106,H5-21,ACK Wholesale S.A.,Tabarre,"7, Rue Roumain, Rue E. Pierre, Blvd 15 Octobre",50929426518,50929426519,melissanoailles@yahoo.fr,n/a,,,,,,
ACK WHOLESALE SA,USA,PREPARTIONS DES TYPES UTILISES POUR ALIMENTATION DES ANIMAUX,2020-11,1,1,0,15593,PREPARATIONS OF THE TYPES USED FOR ANIMAL FEEDING,H5-230990,H5-2309,H5-23,ACK Wholesale S.A.,Tabarre,"7, Rue Roumain, Rue E. Pierre, Blvd 15 Octobre",50929426518,50929426519,melissanoailles@yahoo.fr,n/a,,,,,,
ACK WHOLESALE SA,USA,PRODUIT A BASE DE CEREALES,2020-11,2,2,0,16267,CEREAL PRODUCTS,H5-190410,H5-1904,H5-19,ACK Wholesale S.A.,Tabarre,"7, Rue Roumain, Rue E. Pierre, Blvd 15 Octobre",50929426518,50929426519,melissanoailles@yahoo.fr,n/a,,,,,,
ACRA DISTRIBUTION COMPANY SA,USA,"EMBALLAGE PLASTIQUE, SAC ET SACHET PLASTIQUES",2020-11,1,1,0,14970,"PLASTIC PACKAGING, PLASTIC BAG AND BAG",H5-392329,H5-3923,H5-39,Acra Distribution,Tabarre,"2, Route Pompe, Tabarre 27",50934572103,50928102272,mgt@acradistribution.com,www.acradistribution.com,,,,,,
ACRA ENTREPRISE,PAKISTAN,"ETOFFES EN LAINE,COTTON,POILS FINS EN BONNETERIE /NON",2020-11,1,1,0,23184,"WOOL, COTTON, FINE HARNESSES, KNITTED / NON",H5-670420,H5-6704,H5-67,Acra Entreprises,Delmas,"262, Autoroute de Delmas, Delmas 32, (Complexe Acra )",50940367804,50942044445,entreprisesacra22@hotmail.com,n/a,,,,,,
ACRA PETION VILLE,USA,"ETOFFES EN LAINE,COTTON,POILS FINS EN BONNETERIE /NON",2020-11,1,1,0,3266,"WOOL, COTTON, FINE HARNESSES, KNITTED / NON",H5-670420,H5-6704,H5-67,Acra Pétion-Ville,Pétion-Ville,"133, Angle Rues Louverture et Geffrard",50928130303,50928116773,acrapetion_ville@yahoo.com,n/a,,,,,,
ACRA TIRES,CHINA,PNEUMATIQUES NEUFS,2020-11,2,2,0,25895,NEW TIRES,H5-401110,H5-4011,H5-40,Acra Tires,Port-au-Prince,Blvd La Saline,50922272572,50928172030,acratires@yahoo.fr,n/a,,,,,,
ADEKO ENTREPRISES SA,BRAZIL,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",2020-11,3,5,0,132832,"TILE, COVERED SLAB, CERAMIC, MOSAIC, PORCELAIN",H5-690100,H5-6901,H5-69,Adeko Enterprises,Tabarre,"42, Route de l’Aéroport, Maïs-Gåté",50928160880,50928152815,info@adeko-ht.com,www.adeko-ht.com,,,,,,
ADEKO ENTREPRISES SA,BRAZIL,FOUR MENAGER,2020-11,1,1,0,5150,HOUSEHOLD OVEN,H5-732111,H5-7321,H5-73,Adeko Enterprises,Tabarre,"42, Route de l’Aéroport, Maïs-Gåté",50928160880,50928152815,info@adeko-ht.com,www.adeko-ht.com,,,,,,
ADEKO ENTREPRISES SA,BRAZIL,PORTE EN BOIS ET ACCESSOIRES,2020-11,1,1,0,19745,WOODEN DOOR AND ACCESSORIES,H5-441820,H5-4418,H5-44,Adeko Enterprises,Tabarre,"42, Route de l’Aéroport, Maïs-Gåté",50928160880,50928152815,info@adeko-ht.com,www.adeko-ht.com,,,,,,
ADEKO ENTREPRISES SA,CHILE,"TOILE METALLIQUE,GRILLAGE ET TREILLIS.TOLE ET BANDE DEPLOYEE",2020-11,1,2,0,26304,"METAL FABRIC, MESH AND MESH. SHEET AND DEPLOYED STRIP",H5-731420,H5-7314,H5-73,Adeko Enterprises,Tabarre,"42, Route de l’Aéroport, Maïs-Gåté",50928160880,50928152815,info@adeko-ht.com,www.adeko-ht.com,,,,,,
ADEKO ENTREPRISES SA,CHILE,"VERMOUTH, VINS DE RAISINS FRAIS, VINS ENRICHIS D'ALCOOL",2020-11,1,2,0,32678,"VERMOUTH, FRESH GRAPE WINES, ALCOHOL ENRICHED WINES",H5-220590,H5-2205,H5-22,Adeko Enterprises,Tabarre,"42, Route de l’Aéroport, Maïs-Gåté",50928160880,50928152815,info@adeko-ht.com,www.adeko-ht.com,,,,,,
ADEKO ENTREPRISES SA,CHINA,"EVIER, LAVABO, BAIGNOIRE, WATER-CLOSET",2020-11,2,2,0,30926,"SINK, SINK, BATH, WATER-CLOSET",H5-691090,H5-6910,H5-69,Adeko Enterprises,Tabarre,"42, Route de l’Aéroport, Maïs-Gåté",50928160880,50928152815,info@adeko-ht.com,www.adeko-ht.com,,,,,,
ADEKO ENTREPRISES SA,USA,"PROVITAMINES OU VITAMINES, ADDITIFS ALIMENTAIRES",2020-11,1,1,0,10968,"PROVITAMINS OR VITAMINS, FOOD ADDITIVES",H5-293629,H5-2936,H5-29,Adeko Enterprises,Tabarre,"42, Route de l’Aéroport, Maïs-Gåté",50928160880,50928152815,info@adeko-ht.com,www.adeko-ht.com,,,,,,
AGEMAR SA,PANAMA,EFFETS PERSONNELS,2020-11,2,2,0,25279,PERSONAL EFFECTS,H5-999999,H5-9999,H5-99,AGEMAR (Agences Maritimes Réunies S.A.),Port-au-Prince,"360, Blvd La Saline",50929402193,50929403450,agemar@agemar.com,n/a,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com
AGEMAR SA,CHINA,CHAINE TRANSPORTEUSE,2020-11,1,1,0,18766,CONVEYOR CHAIN,H5-842839,H5-8428,H5-84,AGEMAR (Agences Maritimes Réunies S.A.),Port-au-Prince,"360, Blvd La Saline",50929402193,50929403450,agemar@agemar.com,n/a,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com
AGEMAR SA,DOMINICAN REPUBLIC,EFFETS PERSONNELS,2020-11,1,1,0,4560,PERSONAL EFFECTS,H5-999999,H5-9999,H5-99,AGEMAR (Agences Maritimes Réunies S.A.),Port-au-Prince,"360, Blvd La Saline",50929402193,50929403450,agemar@agemar.com,n/a,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com
AGEMAR SA,FRANCE,EFFETS PERSONNELS,2020-11,2,2,0,21483,PERSONAL EFFECTS,H5-999999,H5-9999,H5-99,AGEMAR (Agences Maritimes Réunies S.A.),Port-au-Prince,"360, Blvd La Saline",50929402193,50929403450,agemar@agemar.com,n/a,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com
AGEMAR SA,USA,CAMION D'OCCASION,2020-11,1,0,1,12020,"BUS, SECOND HAND TRUCKS",H5-870290,H5-8702,H5-87,AGEMAR (Agences Maritimes Réunies S.A.),Port-au-Prince,"360, Blvd La Saline",50929402193,50929403450,agemar@agemar.com,n/a,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com
AGEMAR SA,USA,EFFETS PERSONNELS,2020-11,1,1,0,4149,PERSONAL EFFECTS,H5-999999,H5-9999,H5-99,AGEMAR (Agences Maritimes Réunies S.A.),Port-au-Prince,"360, Blvd La Saline",50929402193,50929403450,agemar@agemar.com,n/a,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com,amazanmarckens@gmail.com
AGENCES VALLIERES,USA,"GRAINES, FRUITS ET SPORES A ENSEMENCER",2020-11,0,0,0,0,"SEEDS, FRUITS AND SPORES",H5-120999,H5-1209,H5-12,Les Agence Vallières,Delmas,"29, Rue Frères Simmonds, Cité Militaire",50928130518,50929410519,n/a,n/a,,,,,,
AGRO ALIMENTAIRE SA,MEXICO,FROMAGES,2020-11,1,1,0,20640,CHEESE,H5-040690,H5-0406,H5-04,,,,,,,,jmriviere@carisafood.com,jmriviere@carisafood.com,jmriviere@carisafood.com,jmriviere@carisafood.com,jmriviere@carisafood.com,jmriviere@carisafood.com
ANKA SA,CHINA,"AMPOULE, ENVELOPPE TUBULAIRE SANS GARNITURE POUR LAMPE ELEC..",2020-11,2,3,0,24882,"BULB, TUBULAR COVER WITHOUT TRIM FOR ELECTRIC LAMP.",H5-853921,H5-8539,H5-85,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,APPAREIL ELECTROMENAGER,2020-11,1,1,0,25351,APPLIANCE,H5-850990,H5-8509,H5-85,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,ARTICLE DE CAMPING,2020-11,1,1,0,5890,CAMPING ARTICLE,H5-630690,H5-6306,H5-63,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,"ARTICLE HYGIENE ET TOILETTE, LEUR PARTIE EN FONTE, FER, ACIER",2020-11,1,1,0,10065,"HYGIENE AND TOILET ARTICLE, THEIR CAST IRON, IRON, STEEL",H5-732490,H5-7324,H5-73,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,"CADENA,SERRURE ,VERROUSCLES POUR CES ARTICLES",2020-11,2,2,0,25425,"CADENA, LOCK, LATCHES ... KEYS TO THESE ITEMS",H5-830160,H5-8301,H5-83,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,"CLOU,PUNAISEAVEC OU SANS TETE",2020-11,1,3,0,80460,"NAIL, PUNISH ... WITH OR WITHOUT HEAD",H5-731700,H5-7317,H5-73,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,"COLLES ET AUTRES ADHESIFS PREPARES,TAPE",2020-11,1,1,0,18869,"GLUES AND OTHER PREPARED ADHESIVES, TAPE",H5-350610,H5-3506,H5-35,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,DIVERSE MARCHANDISES,2020-11,1,2,0,34693,GENERAL GOODS,H5-999999,H5-9999,H5-99,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,"EVIER, LAVABO, BAIGNOIRE, WATER-CLOSET",2020-11,2,3,0,50864,"SINK, SINK, BATH, WATER-CLOSET",H5-691090,H5-6910,H5-69,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,PARTIES ET ACCESSOIRES DE MOTO,2020-11,1,2,0,34554,MOTORCYCLE PARTS AND ACCESSORIES,H5-871410,H5-8714,H5-87,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,"VENTILATEUR, APPAREIL DE VENTILATION",2020-11,1,1,0,8378,"FAN, VENTILATION APPARATUS",H5-841459,H5-8414,H5-84,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,CHINA,"VERRE POUR BATIMENT, CONSTRUCTION, DECORATION, VERRE MOUSSE",2020-11,1,1,0,20808,"GLASS FOR BUILDING, CONSTRUCTION, DECORATION, FOAM GLASS ...",H5-701690,H5-7016,H5-70,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,INDIA,ELECTRODE DE SOUDURE,2020-11,1,1,0,26282,WELDING ELECTRODE,H5-851580,H5-8515,H5-85,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,INDONESIA,PAPIER POUR DUPLICATION ET REPORT (PAPIER CARBONE'),2020-11,1,1,0,17385,PAPER FOR DUPLICATION AND REPORT (CARBON PAPER),H5-481690,H5-4816,H5-48,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,MALAYSIA,ELECTRODE DE SOUDURE,2020-11,1,1,0,25680,WELDING ELECTRODE,H5-851580,H5-8515,H5-85,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,USA,FOURNITURES SCOLAIRES ET DE BUREAU,2020-11,2,2,0,38032,SCHOOL AND OFFICE SUPPLIES,H5-392610,H5-3926,H5-39,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
ANKA SA,USA,MATERIEL ELECTRIQUE ET ACCESSOIRE,2020-11,1,1,0,8499,ELECTRICAL MATERIALS AND ACCESSORIES,H5-853690,H5-8536,H5-85,Antoine Kawas – ANKA,Tabarre,"Bldg. 20, Blvd Toussaint Louverture prolongé, Carrefour Fleuriot (Airport Industrial Park)",50928162000,50928162001,info@anka.ht,www.anka.ht,,,,,,
APOLLO MOTORS SA,CHINA,CAMION NEUF,2020-11,3,13,0,59695,NEW TIRES,H5-401110,H5-4011,H5-40,Apollo Motors S.A. – Deka Group,Delmas,"10, Rue Barbancourt, Route de l'Aéroport",50928130003,50936257286,auto@automax-ht.com,n/a,,,,,,
APOLLO MOTORS SA,CHINA,PIECES D'AUTO,2020-11,1,1,0,3061,AUTO PARTS,H5-870899,H5-8708,H5-87,Apollo Motors S.A. – Deka Group,Delmas,"10, Rue Barbancourt, Route de l'Aéroport",50928130003,50936257286,auto@automax-ht.com,n/a,,,,,,
APOLLO MOTORS SA,CHINA,VOITURE PICK-UP NEUVE,2020-11,1,5,0,28500,PICK-UP CARS,H5-870431,H5-8704,H5-87,Apollo Motors S.A. – Deka Group,Delmas,"10, Rue Barbancourt, Route de l'Aéroport",50928130003,50936257286,auto@automax-ht.com,n/a,,,,,,
APOLLO MOTORS SA,CHINA,VOITURE SUV NEUVE,2020-11,1,4,0,10550,SUV CARS,H5-870324,H5-8703,H5-87,Apollo Motors S.A. – Deka Group,Delmas,"10, Rue Barbancourt, Route de l'Aéroport",50928130003,50936257286,auto@automax-ht.com,n/a,,,,,,
APOLLO MOTORS SA,USA,MATERIEL DE CONSTRUCTION,2020-11,1,2,0,16359,CONSTRUCTION MATERIALS,H5-999999,H5-9999,H5-99,Apollo Motors S.A. – Deka Group,Delmas,"10, Rue Barbancourt, Route de l'Aéroport",50928130003,50936257286,auto@automax-ht.com,n/a,,,,,,
APOLLO MOTORS SA,USA,"VIS, ECROU, CROHET, TIRE-FOND, RONDELLE (RESSORT), CLAVETTE",2020-11,0,0,0,0,"SCREW, NUT, HOOK, DRAW, WASHER (SPRING), KEY ...",H5-731819,H5-7318,H5-73,Apollo Motors S.A. – Deka Group,Delmas,"10, Rue Barbancourt, Route de l'Aéroport",50928130003,50936257286,auto@automax-ht.com,n/a,,,,,,
AQUA SYSTEMES SA,INDIA,LAQUES COLORANTES ET PREPARATION A BASE DE LAQUES COLORANTES,2020-11,1,2,0,52198,COLORING LACQUERS AND PREPARATION BASED ON COLORING LACQUERS,H5-320890,H5-3208,H5-32,Aqua Systems,Delmas,"Rue T. Guilbaud, Varreux, Route de l'Aéroport",50928130597,50937320296,rstephye@yahoo.fr,www.aquasystemshaiti.com,,,,,,
ASSOCIATED FOOD DISTRIBUTORS SA,MEXICO,LAIT EN POUDRE,2020-11,3,3,0,20941,POWDERED MILK,H5-040210,H5-0402,H5-04,Associated Food Distributors S.A. (AFD),Delmas,"3, Rue Justin Juste, Route de l'Aéroport",50928151200,50928130587,info@afdhaiti.com,www.afdhaiti.com,,,,,,
ASSOCIATED FOOD DISTRIBUTORS SA,DOMINICAN REPUBLIC,LAIT CONCENTRE SUCRE,2020-11,1,1,0,25290,SWEETENED CONDENSED MILK,H5-040210,H5-0402,H5-04,Associated Food Distributors S.A. (AFD),Delmas,"3, Rue Justin Juste, Route de l'Aéroport",50928151200,50928130587,info@afdhaiti.com,www.afdhaiti.com,,,,,,
